index,x,y
6790,658983.368866,-609397.729896
6791,659008.069991,-609401.332374
6792,659032.751495,-609405.149786
6793,659057.411179,-609409.181161
6794,659082.046855,-609413.425536
6795,659106.656343,-609417.881953
6796,659131.237474,-609422.549464
6797,659155.788087,-609427.427126
6798,659180.306029,-609432.514006
6799,659204.789158,-609437.809177
6800,659229.235339,-609443.311722
6801,659253.642445,-609449.020731
6802,659278.008358,-609454.935303
6803,659302.299041,-609461.178927
6804,659326.546001,-609467.611357
6805,659350.74373,-609474.245592
6806,659374.890188,-609481.080662
6807,659399.002027,-609488.052046
6808,659423.068858,-609495.1923
6809,659447.079889,-609502.531326
6810,659471.033115,-609510.068181
6811,659494.926546,-609517.801934
6812,659518.758201,-609525.731662
6813,659542.52611,-609533.856455
6814,659566.228315,-609542.175416
6815,659589.862868,-609550.687656
6816,659613.427834,-609559.3923
6817,659636.921287,-609568.288485
6818,659660.341311,-609577.375361
6819,659683.686003,-609586.652087
6820,659706.95347,-609596.117839
6821,659730.170062,-609605.706374
6822,659753.237258,-609615.640227
6823,659776.219388,-609625.761336
6824,659799.113916,-609636.070306
6825,659821.918268,-609646.567726
6826,659844.62983,-609657.254176
6827,659867.245952,-609668.130224
6828,659889.763944,-609679.196422
6829,659912.200667,-609690.415503
6830,659934.563474,-609701.771315
6831,659956.821952,-609713.318922
6832,659978.973302,-609725.058813
6833,660001.014689,-609736.991459
6834,660022.943244,-609749.117312
6835,660044.756065,-609761.436805
6836,660066.450212,-609773.950353
6837,660088.022714,-609786.658348
6838,660109.470565,-609799.561158
6839,660130.840728,-609812.580888
6840,660151.963355,-609825.97829
6841,660172.94979,-609839.570824
6842,660193.796998,-609853.358543
6843,660214.501972,-609867.341397
6844,660235.061684,-609881.519314
6845,660255.473082,-609895.892199
6846,660275.733088,-609910.459936
6847,660295.838604,-609925.222384
6848,660315.800604,-609940.160962
6849,660335.666584,-609955.211732
6850,660355.371346,-609970.45721
6851,660374.911698,-609985.897242
6852,660394.284422,-610001.531644
6853,660413.486281,-610017.360204
6854,660432.514012,-610033.382676
6855,660451.265865,-610049.710622
6856,660469.842283,-610066.221565
6857,660488.232808,-610082.923406
6858,660506.436122,-610099.81358
6859,660524.451604,-610116.888907
6860,660542.278725,-610134.14628
6861,660559.917049,-610151.582676
6862,660577.366225,-610169.195153
6863,660594.625993,-610186.980857
6864,660611.696182,-610204.937023
6865,660628.652038,-610222.991286
6866,660645.451374,-610241.183582
6867,660662.063977,-610259.539837
6868,660678.490717,-610278.05823
6869,660694.732851,-610296.737489
6870,660710.791593,-610315.576355
6871,660726.668069,-610334.573462
6872,660742.363316,-610353.727344
6873,660757.878288,-610373.036439
6874,660773.025036,-610392.644985
6875,660788.125206,-610412.299918
6876,660803.048331,-610432.102818
6877,660817.794977,-610452.051984
6878,660832.365644,-610472.145637
6879,660846.760768,-610492.381935
6880,660860.98132,-610512.758552
6881,660875.106913,-610533.219235
6882,660889.099748,-610553.790197
6883,660902.927316,-610574.492302
6884,660916.594134,-610595.320734
6885,660930.104766,-610616.270738
6886,660943.463823,-610637.337616
6887,660956.675965,-610658.516719
6888,660969.745897,-610679.803452
6889,660982.678374,-610701.193263
6890,660995.478194,-610722.681644
6891,661008.150205,-610744.264129
6892,661020.699298,-610765.936286
6893,661033.130431,-610787.693709
6894,661045.448696,-610809.531972
6895,661057.659257,-610831.446666
6896,661069.767318,-610853.433412
6897,661081.778117,-610875.487865
6898,661093.696921,-610897.605707
6899,661105.529024,-610919.782652
6900,661117.279738,-610942.01444
6901,661128.954394,-610964.296837
6902,661140.558333,-610986.625636
6903,661152.096905,-611008.996649
6904,661163.575465,-611031.405713
6905,661174.999368,-611053.84868
6906,661186.373969,-611076.321423
6907,661197.704615,-611098.819825
6908,661208.996645,-611121.339785
6909,661220.255388,-611143.877211
6910,661231.486158,-611166.428018
6911,661242.694253,-611188.988129
6912,661253.884955,-611211.553465
6913,661265.063522,-611234.119952
6914,661276.235195,-611256.68351
6915,661287.405188,-611279.240057
6916,661298.578692,-611301.785499
6917,661309.760872,-611324.315734
6918,661320.956867,-611346.826645
6919,661332.171031,-611369.314482
6920,661343.404019,-611391.77733
6921,661354.655364,-611414.213816
6922,661365.924608,-611436.622553
6923,661377.211312,-611459.002144
6924,661388.515058,-611481.351187
6925,661399.835468,-611503.668285
6926,661411.172204,-611525.952044
6927,661422.524978,-611548.201088
6928,661433.893566,-611570.414057
6929,661445.277808,-611592.589619
6930,661456.677623,-611614.726471
6931,661468.093012,-611636.823347
6932,661479.524472,-611658.878807
6933,661490.9794,-611680.887824
6934,661502.470835,-611702.842326
6935,661514.012114,-611724.73476
6936,661525.617558,-611746.559829
6937,661537.302554,-611768.313728
6938,661549.082382,-611789.991751
6939,661560.978485,-611811.585867
6940,661573.020701,-611833.0834
6941,661585.239334,-611854.471261
6942,661597.664528,-611875.736218
6943,661610.326249,-611896.864804
6944,661623.254275,-611917.843245
6945,661636.47818,-611938.657365
6946,661650.027328,-611959.292501
6947,661663.930862,-611979.733404
6948,661677.672162,-612000.364004
6949,661692.278843,-612020.452657
6950,661707.339523,-612040.292674
6951,661722.882849,-612059.864435
6952,661738.936801,-612079.146565
6953,661755.516165,-612098.11929
6954,661772.607138,-612116.763223
6955,661790.189129,-612135.060706
6956,661808.234888,-612153.003258
6957,661826.830792,-612170.465067
6958,661845.845951,-612187.539056
6959,661865.242201,-612204.231853
6960,661884.982805,-612220.551949
6961,661905.032618,-612236.509525
6962,661925.637319,-612251.760785
6963,661946.383579,-612266.781247
6964,661967.330171,-612281.477875
6965,661988.449604,-612295.867009
6966,662009.716893,-612309.965741
6967,662031.109728,-612323.791708
6968,662052.608653,-612337.362888
6969,662074.518021,-612350.144348
6970,662096.28149,-612363.054523
6971,662118.103537,-612375.775105
6972,662140.004129,-612388.299568
6973,662162.02515,-612400.571852
6974,662184.204936,-612412.528685
6975,662206.575794,-612424.104415
6976,662229.163933,-612435.231596
6977,662251.880989,-612446.127122
6978,662275.038843,-612455.941992
6979,662298.275785,-612465.610786
6980,662321.769762,-612474.610243
6981,662345.522942,-612482.863516
6982,662369.530022,-612490.299384
6983,662393.685744,-612497.22242
6984,662417.991241,-612503.586073
6985,662442.480738,-612509.170755
6986,662467.121167,-612514.017645
6987,662491.966456,-612517.689462
6988,662516.844061,-612520.995008
6989,662541.786832,-612523.688074
6990,662566.771127,-612525.843119
6991,662591.75433,-612527.774287
6992,662616.766335,-612529.193229
6993,662641.794363,-612530.143816
6994,662666.828469,-612530.670925
6995,662691.861565,-612530.819983
6996,662716.889416,-612530.635434
6997,662741.910457,-612530.136604
6998,662766.911032,-612528.648308
6999,662791.89678,-612527.313467
7000,662816.864781,-612525.655235
7001,662841.812633,-612523.670239
7002,662866.737445,-612521.354965
7003,662891.63585,-612518.705771
7004,662916.504008,-612515.718907
7005,662941.340917,-612512.415308
7006,662966.162881,-612508.923865
7007,662990.946494,-612505.084817
7008,663015.68616,-612500.89407
7009,663040.278024,-612495.853782
7010,663064.867735,-612490.781611
7011,663089.389445,-612485.348687
7012,663113.836066,-612479.551342
7013,663138.200111,-612473.38596
7014,663162.473707,-612466.849074
7015,663186.649008,-612459.937304
7016,663210.71836,-612452.647163
7017,663234.673781,-612444.975188
7018,663258.507694,-612436.920334
7019,663282.214574,-612428.487959
7020,663305.789451,-612419.684472
7021,663329.233143,-612410.530251
7022,663352.609087,-612401.1935
7023,663375.844386,-612391.500677
7024,663398.864574,-612381.302258
7025,663421.752131,-612370.806815
7026,663444.484617,-612359.977167
7027,663467.058505,-612348.819262
7028,663489.470451,-612337.338933
7029,663511.717289,-612325.541889
7030,663533.795991,-612313.43365
7031,663555.702312,-612301.017225
7032,663577.430177,-612288.292504
7033,663598.973222,-612275.259222
7034,663620.32491,-612261.917185
7035,663641.478538,-612248.266273
7036,663662.427235,-612234.306451
7037,663683.163974,-612220.037776
7038,663703.783902,-612205.599879
7039,663724.355286,-612191.079852
7040,663744.426921,-612175.888907
7041,663764.252087,-612160.38377
7042,663783.822584,-612144.565132
7043,663803.130075,-612128.433845
7044,663822.166085,-612111.990925
7045,663840.922013,-612095.237562
7046,663859.389131,-612078.175129
7047,663877.55859,-612060.805186
7048,663895.421528,-612043.129591
7049,663912.973813,-612025.15507
7050,663930.049792,-612006.737553
7051,663946.815041,-611988.05564
7052,663963.28474,-611969.131961
7053,663979.467583,-611949.976035
7054,663995.372735,-611930.596329
7055,664011.009105,-611911.001583
7056,664026.385378,-611891.200754
7057,664041.510435,-611871.203251
7058,664056.399994,-611851.023869
7059,664071.075928,-611830.681709
7060,664085.560618,-611810.195664
7061,664099.876735,-611789.584326
7062,664114.047209,-611768.866051
7063,664128.095193,-611748.059011
7064,664142.044025,-611727.181252
7065,664155.917167,-611706.250733
7066,664169.737364,-611685.284826
7067,664183.526228,-611664.300128
7068,664197.305272,-611643.313252
7069,664211.095965,-611622.340925
7070,664224.919687,-611601.40002
7071,664238.797688,-611580.507584
7072,664252.751043,-611559.680871
7073,664266.800603,-611538.93737
7074,664280.966952,-611518.294834
7075,664295.270356,-611497.771308
7076,664309.730251,-611477.38482
7077,664324.356139,-611457.146804
7078,664339.148386,-611437.062209
7079,664354.107129,-611417.135542
7080,664369.232753,-611397.37102
7081,664384.526011,-611377.772459
7082,664399.988146,-611358.343177
7083,664415.621006,-611339.085883
7084,664431.42729,-611320.002428
7085,664447.410684,-611301.093517
7086,664463.574995,-611282.359547
7087,664479.923586,-611263.80145
7088,664496.459567,-611245.420512
7089,664513.185819,-611227.218337
7090,664530.105004,-611209.196847
7091,664547.219562,-611191.35827
7092,664564.53172,-611173.70513
7093,664582.043487,-611156.240237
7094,664599.687536,-611138.893073
7095,664617.475609,-611121.673098
7096,664635.469704,-611104.647063
7097,664653.673922,-611087.822178
7098,664672.091978,-611071.205957
7099,664690.727209,-611054.8062
7100,664709.582599,-611038.630984
7101,664728.660795,-611022.688651
7102,664747.96412,-611006.987798
7103,664767.494593,-610991.537268
7104,664787.253499,-610976.345555
7105,664807.234361,-610961.411314
7106,664827.424542,-610946.724541
7107,664847.8116,-610932.274598
7108,664868.015136,-610917.528775
7109,664888.685919,-610903.402316
7110,664909.525585,-610889.485064
7111,664930.523079,-610875.765454
7112,664951.667664,-610862.231596
7113,664972.949874,-610848.872778
7114,664994.364063,-610835.683656
7115,665015.905474,-610822.660055
7116,665037.569377,-610809.797688
7117,665059.351074,-610797.092161
7118,665081.245912,-610784.538985
7119,665103.248499,-610772.133945
7120,665125.349182,-610759.874744
7121,665147.537055,-610747.75957
7122,665169.801866,-610735.786283
7123,665192.134158,-610723.952427
7124,665214.525392,-610712.255232
7125,665236.970443,-610700.696265
7126,665259.473905,-610689.2945
7127,665282.042576,-610678.073212
7128,665304.581535,-610666.839061
7129,665327.398978,-610656.258738
7130,665350.298965,-610645.939385
7131,665373.283228,-610635.89643
7132,665396.351561,-610626.140084
7133,665419.504229,-610616.680408
7134,665442.742042,-610607.527395
7135,665466.037356,-610598.608066
7136,665489.411047,-610589.975074
7137,665512.875816,-610581.66263
7138,665536.47346,-610573.808621
7139,665560.175945,-610566.329344
7140,665583.974393,-610559.188928
7141,665607.872395,-610552.395429
7142,665631.8738,-610545.956099
7143,665655.981242,-610539.878501
7144,665680.194795,-610534.170745
7145,665704.512108,-610528.841426
7146,665728.927558,-610523.891042
7147,665753.4314,-610519.298975
7148,665778.013545,-610515.041313
7149,665802.664186,-610511.09412
7150,665827.373837,-610507.433417
7151,665852.133383,-610504.035176
7152,665876.934115,-610500.87531
7153,665901.76778,-610497.929667
7154,665926.626618,-610495.174015
7155,665951.503411,-610492.58404
7156,665976.391521,-610490.135336
7157,666001.284936,-610487.803396
7158,666026.178316,-610485.563608
7159,666051.06703,-610483.391245
7160,666075.947204,-610481.261464
7161,666100.815762,-610479.149296
7162,666125.670475,-610477.029643
7163,666150.511911,-610474.877156
7164,666175.346607,-610472.66616
7165,666200.178786,-610470.371368
7166,666225.005959,-610467.967908
7167,666249.824021,-610465.431366
7168,666274.629691,-610462.747039
7169,666299.420975,-610459.910477
7170,666324.195921,-610456.917397
7171,666348.951899,-610453.759445
7172,666373.685626,-610450.42531
7173,666398.393577,-610446.90363
7174,666423.071983,-610443.183067
7175,666447.716824,-610439.252317
7176,666472.323816,-610435.100123
7177,666496.888403,-610430.715286
7178,666521.405745,-610426.086675
7179,666545.87071,-610421.203242
7180,666570.277864,-610416.054034
7181,666594.62146,-610410.628206
7182,666618.89543,-610404.915036
7183,666643.09338,-610398.903936
7184,666667.208574,-610392.584475
7185,666691.233935,-610385.946383
7186,666715.162031,-610378.979577
7187,666738.985071,-610371.67417
7188,666762.694901,-610364.020489
7189,666786.282967,-610356.009017
7190,666809.739913,-610347.62937
7191,666833.067414,-610338.900692
7192,666856.330664,-610329.996063
7193,666879.308959,-610320.384381
7194,666902.220165,-610310.613977
7195,666924.965699,-610300.457982
7196,666947.544221,-610289.92762
7197,666969.954907,-610279.033802
7198,666992.197469,-610267.787137
7199,667014.272187,-610256.197952
7200,667036.179938,-610244.276303
7201,667057.922231,-610232.031987
7202,667079.547967,-610219.557322
7203,667101.082427,-610206.892283
7204,667122.460627,-610193.921105
7205,667143.685941,-610180.651573
7206,667164.761332,-610167.091746
7207,667185.685765,-610153.252593
7208,667206.402465,-610139.064991
7209,667227.077493,-610124.785338
7210,667247.796022,-610110.527863
7211,667268.644253,-610096.393473
7212,667289.709623,-610082.47083
7213,667311.020329,-610068.760946
7214,667332.55126,-610055.196557
7215,667354.265704,-610041.701445
7216,667376.122662,-610028.200491
7217,667398.015651,-610014.552102
7218,667421.620079,-610002.543468
7219,667442.085045,-609986.945244
7220,667461.422968,-609970.09181
7221,667479.627767,-609952.074781
7222,667496.897519,-609933.174163
7223,667513.449192,-609913.657856
7224,667527.861322,-609892.32445
7225,667543.399196,-609872.11736
7226,667558.570525,-609851.690203
7227,667573.3613,-609831.041731
7228,667587.757231,-609810.171071
7229,667601.743748,-609789.077747
7230,667615.306016,-609767.761703
7231,667628.428929,-609746.223328
7232,667639.788946,-609723.621704
7233,667652.120638,-609701.760587
7234,667663.991816,-609679.688582
7235,667675.40151,-609657.414591
7236,667686.358196,-609634.951621
7237,667696.871221,-609612.311194
7238,667706.950581,-609589.503147
7239,667716.606741,-609566.536214
7240,667725.850391,-609543.419349
7241,667734.088529,-609519.913425
7242,667742.741133,-609496.595902
7243,667751.020251,-609473.126575
7244,667758.93706,-609449.507912
7245,667766.502361,-609425.743311
7246,667773.726639,-609401.837033
7247,667780.62012,-609377.79415
7248,667787.192811,-609353.620471
