,x,y
932,631273.846179,-662489.818939
933,631297.405054,-662498.407994
934,631320.917669,-662507.155915
935,631344.384774,-662516.054001
936,631367.807201,-662525.093564
937,631391.185874,-662534.265936
938,631414.521812,-662543.562468
939,631437.816134,-662552.974538
940,631461.070067,-662562.49355
941,631484.284949,-662572.110942
942,631507.462241,-662581.818182
943,631530.603527,-662591.606778
944,631553.710526,-662601.468271
945,631576.785095,-662611.394243
946,631599.829239,-662621.376315
947,631622.845117,-662631.406151
948,631645.835052,-662641.475455
949,631668.801533,-662651.575972
950,631691.747229,-662661.699493
951,631714.674995,-662671.837849
952,631737.588043,-662681.98249
953,631760.494647,-662692.112509
954,631783.408979,-662702.193035
955,631806.345716,-662712.188555
956,631829.319177,-662722.06348
957,631852.343205,-662731.782131
958,631875.43104,-662741.308699
959,631898.595185,-662750.607215
960,631921.847279,-662759.641514
961,631945.197965,-662768.3752
962,631968.656753,-662776.771607
963,631992.2319,-662784.793767
964,632015.930269,-662792.404372
965,632039.757204,-662799.565737
966,632063.716396,-662806.239763
967,632087.809757,-662812.3879
968,632112.037282,-662817.971109
969,632136.396924,-662822.949828
970,632160.88446,-662827.283936
971,632185.451599,-662831.125276
972,632210.071755,-662834.5611
973,632234.790645,-662837.322494
974,632259.592497,-662839.405402
975,632284.451997,-662840.865434
976,632309.343102,-662841.79257
977,632334.246687,-662842.2801
978,632359.147225,-662842.424241
979,632384.033737,-662842.322512
980,632408.930946,-662841.670296
981,632433.767487,-662841.437549
982,632458.590089,-662841.270844
983,632483.410387,-662841.232697
984,632508.243079,-662841.365297
985,632533.10438,-662841.709952
986,632558.011959,-662842.307158
987,632582.984244,-662843.17268
988,632608.035982,-662844.230259
989,632633.175751,-662845.380773
990,632658.406094,-662846.524305
991,632683.723695,-662847.560512
992,632709.119546,-662848.38896
993,632734.597813,-662849.082598
994,632760.051967,-662848.769383
995,632785.516632,-662847.97046
996,632810.969999,-662846.637774
997,632836.388125,-662844.725617
998,632861.747607,-662842.205175
999,632887.025155,-662839.056419
1000,632912.225474,-662835.402171
1001,632937.365586,-662831.375564
1002,632962.375915,-662826.703261
1003,632987.226562,-662821.361995
1004,633011.556033,-662814.057912
1005,633035.918117,-662807.151914
1006,633060.015934,-662799.545751
1007,633083.812064,-662791.224365
1008,633107.471707,-662782.778801
1009,633130.798799,-662773.649309
1010,633153.753308,-662763.81337
1011,633176.330707,-662753.341139
1012,633198.537769,-662742.311226
1013,633220.389357,-662730.797962
1014,633242.129415,-662719.303096
1015,633263.564391,-662707.38729
1016,633284.660033,-662694.981117
1017,633305.634923,-662682.428245
1018,633325.86092,-662668.711054
1019,633345.668752,-662654.399648
1020,633365.039437,-662639.466397
1021,633383.934689,-662623.86198
1022,633402.474662,-662607.729064
1023,633420.463702,-662590.852246
1024,633436.891997,-662572.260199
1025,633453.526096,-662553.822979
1026,633469.796384,-662534.943906
1027,633485.767554,-662515.692686
1028,633501.506114,-662496.137142
1029,633517.079669,-662476.343703
1030,633532.556228,-662456.377879
1031,633547.997099,-662436.299906
1032,633563.413337,-662416.134258
1033,633578.789912,-662395.891587
1034,633594.108105,-662375.585388
1035,633609.34659,-662355.231582
1036,633624.482414,-662334.84801
1037,633639.75384,-662314.634393
1038,633654.607494,-662294.236805
1039,633669.316001,-662273.841578
1040,633683.882502,-662253.44181
1041,633698.310089,-662233.030449
1042,633712.601672,-662212.600369
1043,633726.760007,-662192.144379
1044,633740.787706,-662171.655243
1045,633754.687261,-662151.125683
1046,633768.485991,-662130.564736
1047,633782.241318,-662110.000646
1048,633795.875769,-662089.373501
1049,633809.391964,-662068.676231
1050,633822.793218,-662047.902248
1051,633836.082811,-662027.044956
1052,633849.263977,-662006.097746
1053,633862.339916,-661985.053997
1054,633875.313765,-661963.906993
1055,633888.187966,-661942.650139
1056,633900.961089,-661921.284057
1057,633913.630087,-661899.814056
1058,633926.192196,-661878.245778
1059,633938.642832,-661856.583528
1060,633950.971328,-661834.827813
1061,633963.16588,-661812.978369
1062,633975.214739,-661791.034852
1063,633987.106216,-661768.996825
1064,633998.828677,-661746.863735
1065,634010.370549,-661724.634902
1066,634021.720316,-661702.309493
1067,634032.866523,-661679.886512
1068,634043.797775,-661657.364774
1069,634054.502735,-661634.742895
1070,634064.970128,-661612.019271
1071,634075.233669,-661589.211924
1072,634085.320086,-661566.332842
1073,634095.195295,-661543.366243
1074,634104.567959,-661520.196382
1075,634113.644661,-661496.914542
1076,634122.413949,-661473.518973
1077,634130.864303,-661450.007912
1078,634138.984137,-661426.379595
1079,634146.761789,-661402.63227
1080,634154.185527,-661378.764199
1081,634161.24354,-661354.773674
1082,634167.923941,-661330.659027
1083,634174.214759,-661306.418635
1084,634180.103941,-661282.05094
1085,634185.362659,-661257.511214
1086,634190.186987,-661232.851734
1087,634194.559985,-661208.085849
1088,634198.558185,-661183.241908
1089,634202.145272,-661158.326785
1090,634205.236317,-661133.343665
1091,634207.815529,-661108.306296
1092,634209.867204,-661083.227899
1093,634211.375693,-661058.121111
1094,634212.039069,-661032.997005
1095,634212.13304,-661007.8822
1096,634211.629846,-660982.788172
1097,634210.514282,-660957.727434
1098,634208.772422,-660932.715541
1099,634206.390733,-660907.764924
1100,634203.354895,-660882.887023
1101,634199.867145,-660858.058298
1102,634195.019486,-660833.461044
1103,634189.902217,-660808.917534
1104,634184.092014,-660784.523744
1105,634177.595804,-660760.300255
1106,634170.424274,-660736.26705
1107,634162.629965,-660712.431582
1108,634154.314068,-660688.783025
1109,634145.57957,-660665.304406
1110,634136.52874,-660641.97353
1111,634127.259667,-660618.754579
1112,634117.867161,-660595.603881
1113,634108.445795,-660572.476278
1114,634099.090946,-660549.326573
1115,634089.899203,-660526.110542
1116,634080.965952,-660502.787026
1117,634072.324048,-660479.342004
1118,634063.942833,-660455.788574
1119,634055.789197,-660432.142223
1120,634047.829318,-660408.417919
1121,634040.027436,-660384.630381
1122,634032.345929,-660360.795058
1123,634024.745824,-660336.92654
1124,634017.186769,-660313.038218
1125,634009.633024,-660289.140336
1126,634002.069843,-660265.235357
1127,633994.515962,-660241.315407
1128,633987.024997,-660217.363526
1129,633979.654393,-660193.363644
1130,633972.463432,-660169.301312
1131,633965.513049,-660145.163872
1132,633958.865604,-660120.94063
1133,633952.584626,-660096.623028
1134,633946.734533,-660072.204817
1135,633941.36254,-660047.685844
1136,633936.45626,-660023.079415
1137,633931.990083,-659998.400705
1138,633927.937655,-659973.663885
1139,633924.272027,-659948.882047
1140,633920.96576,-659924.067123
1141,633917.991032,-659899.229823
1142,633916.631123,-659874.210833
1143,633914.310242,-659849.361546
1144,633912.190789,-659824.520712
1145,633910.11236,-659799.703939
1146,633908.157389,-659774.896352
1147,633906.33411,-659750.09159
1148,633904.657581,-659725.284043
1149,633903.143691,-659700.469366
1150,633901.806739,-659675.644517
1151,633900.648197,-659650.807982
1152,633899.663274,-659625.958952
1153,633898.8471,-659601.096906
1154,633898.194769,-659576.22158
1155,633897.70135,-659551.332943
1156,633897.361889,-659526.431175
1157,633897.171424,-659501.516637
1158,633897.124982,-659476.589857
1159,633897.217594,-659451.651499
1160,633897.444295,-659426.702344
1161,633897.800132,-659401.743267
1162,633898.280164,-659376.775217
1163,633898.87947,-659351.79919
1164,633899.593145,-659326.81621
1165,633900.416308,-659301.827308
1166,633901.344097,-659276.833493
1167,633902.371672,-659251.83574
1168,633903.494215,-659226.834937
1169,633904.706948,-659201.831718
1170,633906.006149,-659176.826585
1171,633907.39005,-659151.820219
1172,633908.857099,-659126.813335
1173,633910.40575,-659101.806583
1174,633912.034465,-659076.800547
1175,633913.740121,-659051.795647
1176,633915.513155,-659026.791894
1177,633917.342343,-659001.789134
1178,633919.21641,-658976.78715
1179,633921.124034,-658951.785665
1180,633923.053848,-658926.784364
1181,633924.993133,-658901.782838
1182,633926.912167,-658876.779877
1183,633928.769327,-658851.773839
1184,633930.522737,-658826.763304
1185,633932.130527,-658801.747156
1186,633933.550853,-658776.724657
1187,633934.746067,-658751.69567
1188,633935.708877,-658726.6616
1189,633936.445487,-658701.624512
1190,633936.962201,-658676.586552
1191,633937.265342,-658651.549921
1192,633937.361256,-658626.516853
1193,633937.262363,-658601.48972
1194,633936.996639,-658576.471053
1195,633936.59447,-658551.463054
1196,633936.08618,-658526.46746
1197,633935.502019,-658501.485476
1198,633934.872164,-658476.517715
1199,633934.225145,-658451.564129
1200,633933.566792,-658426.624174
1201,633932.885964,-658401.697226
1202,633932.171129,-658376.782673
1203,633931.410774,-658351.879934
1204,633930.593398,-658326.98847
1205,633929.707506,-658302.107791
1206,633928.741608,-658277.237478
1207,633927.684208,-658252.377189
1208,633926.52381,-658227.526675
1209,633925.248913,-658202.685792
1210,633923.848011,-658177.854517
1211,633922.309594,-658153.032957
1212,633920.622154,-658128.221365
1213,633918.774185,-658103.420153
1214,633916.754187,-658078.629903
1215,633914.550673,-658053.851384
1216,633912.152165,-658029.085793
1217,633910.263775,-658004.249797
1218,633907.422024,-657979.515267
1219,633904.343611,-657954.804538
1220,633901.017963,-657930.121484
1221,633897.434562,-657905.470162
1222,633893.582986,-657880.854822
1223,633889.455565,-657856.279442
1224,633885.050568,-657831.747007
1225,633880.367086,-657807.260207
1226,633875.404218,-657782.821541
1227,633870.161038,-657758.433313
1228,633864.636577,-657734.097615
1229,633858.829796,-657709.816323
1230,633852.739576,-657685.591081
1231,633846.3647,-657661.423291
1232,633839.70385,-657637.314106
1233,633832.755592,-657613.264418
1234,633825.518379,-657589.274843
1235,633817.990549,-657565.345712
1236,633810.170324,-657541.477057
1237,633801.939305,-657517.709791
1238,633793.352197,-657494.027811
1239,633784.490127,-657470.401117
1240,633775.395676,-657446.809988
1241,633765.988732,-657423.292792
1242,633756.258711,-657399.870625
1243,633746.192863,-657376.565959
1244,633735.778373,-657353.401524
1245,633725.002388,-657330.40033
1246,633713.85205,-657307.585688
1247,633702.314543,-657284.981226
1248,633689.844931,-657262.913009
1249,633677.261567,-657240.953877
1250,633664.25695,-657219.289595
1251,633650.820418,-657197.945285
1252,633636.941578,-657176.946433
1253,633622.780821,-657156.196553
1254,633608.238583,-657135.77102
1255,633593.228645,-657115.746678
1256,633577.094084,-657096.689486
1257,633560.908035,-657077.759508
1258,633544.23869,-657059.321352
1259,633527.084859,-657041.395966
1260,633509.445245,-657024.002255
1261,633491.428985,-657007.040631
1262,633473.115171,-656990.424251
1263,633454.328647,-656974.356387
1264,633434.5744,-656959.492086
1265,633414.785445,-656944.712832
1266,633394.605207,-656930.469156
1267,633374.055044,-656916.75352
1268,633353.155534,-656903.557661
1269,633332.045084,-656890.678213
1270,633310.690341,-656878.165142
1271,633289.024681,-656866.14243
1272,633267.065512,-656854.601711
1273,633244.829646,-656843.534121
1274,633222.145424,-656833.331697
1275,633199.337367,-656823.355854
1276,633176.307011,-656813.8254
1277,633153.068676,-656804.72939
1278,633129.63608,-656796.056549
1279,633106.113333,-656787.534853
1280,633082.406606,-656779.425252
1281,633058.527575,-656771.720407
1282,633034.488064,-656764.411185
1283,633010.299252,-656757.489025
1284,632985.970487,-656750.95104
1285,632961.510337,-656744.797854
1286,632936.927564,-656739.030428
1287,632912.228477,-656733.664097
1288,632887.395863,-656728.859287
1289,632862.474555,-656724.447315
1290,632837.474307,-656720.429326
1291,632812.405081,-656716.806489
1292,632787.277038,-656713.579967
1293,632762.100521,-656710.750899
1294,632736.886047,-656708.320386
1295,632711.644312,-656706.288925
1296,632686.386242,-656704.653142
1297,632661.122619,-656703.408145
1298,632635.865211,-656702.548661
1299,632610.626496,-656702.067234
1300,632585.411429,-656701.954606
1301,632560.222088,-656702.202506
1302,632535.061368,-656702.802858
1303,632509.933204,-656703.747522
1304,632484.842188,-656705.028302
1305,632459.793189,-656706.636944
1306,632434.790973,-656708.56515
1307,632409.839313,-656710.79932
1308,632384.938946,-656713.304694
1309,632360.088645,-656716.041255
1310,632335.285742,-656718.969044
1311,632310.526191,-656722.048162
1312,632285.804634,-656725.238765
1313,632261.114477,-656728.50107
1314,632236.44795,-656731.79536
1315,632211.796185,-656735.081987
1316,632187.149282,-656738.321376
1317,632162.496377,-656741.474036
1318,632137.825718,-656744.500558
1319,632113.124719,-656747.361571
1320,632088.379626,-656750.004213
1321,632063.57631,-656752.344696
1322,632038.702954,-656754.294848
1323,632013.755611,-656755.764965
1324,631988.751488,-656756.664816
1325,631963.715957,-656756.905166
1326,631938.679358,-656756.397992
1327,631913.677678,-656755.056633
1328,631888.753299,-656752.796183
1329,631863.955762,-656749.533891
1330,631839.341032,-656745.197236
1331,631814.878915,-656740.123618
1332,631790.908741,-656733.078571
1333,631767.112708,-656725.581277
1334,631743.668137,-656717.04503
1335,631720.587082,-656707.573768
1336,631698.153613,-656696.589455
1337,631675.706569,-656685.691804
1338,631653.553301,-656674.111047
1339,631631.660613,-656661.941123
1340,631609.993882,-656649.275489
1341,631588.517428,-656636.207264
1342,631567.194884,-656622.829344
1343,631545.989478,-656609.23448
1344,631524.864285,-656595.513435
1345,631503.796871,-656581.717369
1346,631482.783797,-656567.858071
1347,631461.822645,-656553.945144
1348,631440.914344,-656539.981074
1349,631420.071028,-656525.949905
1350,631399.306829,-656511.832361
1351,631378.635889,-656497.609056
1352,631358.072397,-656483.260551
1353,631337.767791,-656468.580815
1354,631317.510281,-656453.864341
1355,631297.413241,-656438.955117
1356,631277.492047,-656423.834163
1357,631257.762317,-656408.48273
1358,631238.239945,-656392.882342
1359,631218.941143,-656377.014828
1360,631199.781487,-656360.975007
1361,631180.849766,-656344.657661
1362,631162.175853,-656328.034394
1363,631143.780944,-656311.093161
1364,631125.687106,-656293.823169
1365,631107.910969,-656276.220959
